vintage,iso3c,measure,variant,years,value
weo-2024-10,BGD,working_age,Low,2076,87336
weo-2024-10,BGD,working_age,Low,2077,85590
weo-2024-10,BGD,working_age,Low,2078,83823
weo-2024-10,BGD,working_age,Low,2079,82031
weo-2024-10,BGD,working_age,Low,2080,80229
weo-2024-10,BGD,working_age,Low,2081,78409
weo-2024-10,BGD,working_age,Low,2082,76581
weo-2024-10,BGD,working_age,Low,2083,74735
weo-2024-10,BGD,working_age,Low,2084,72843
weo-2024-10,BGD,working_age,Low,2085,70930
weo-2024-10,BGD,working_age,Low,2086,69007
weo-2024-10,BGD,working_age,Low,2087,67248
weo-2024-10,BGD,working_age,Low,2088,65659
weo-2024-10,BGD,working_age,Low,2089,64060
weo-2024-10,BGD,working_age,Low,2090,62455
weo-2024-10,BGD,working_age,Low,2091,60851
weo-2024-10,BGD,working_age,Low,2092,59352
weo-2024-10,BGD,working_age,Low,2093,57962
weo-2024-10,BGD,working_age,Low,2094,56574
weo-2024-10,BGD,working_age,Low,2095,55196
weo-2024-10,BGD,working_age,Low,2096,53829
weo-2024-10,BGD,working_age,Low,2097,52538
weo-2024-10,BGD,working_age,Low,2098,51327
weo-2024-10,BGD,working_age,Low,2099,50121
weo-2024-10,BGD,working_age,Medium,2009,90581
weo-2024-10,BGD,working_age,Medium,2010,92256
weo-2024-10,BGD,working_age,Medium,2011,94117
weo-2024-10,BGD,working_age,Medium,2012,96129
weo-2024-10,BGD,working_age,Medium,2013,98277
weo-2024-10,BGD,working_age,Medium,2014,100454
weo-2024-10,BGD,working_age,Medium,2015,102576
weo-2024-10,BGD,working_age,Medium,2016,104745
weo-2024-10,BGD,working_age,Medium,2017,106942
weo-2024-10,BGD,working_age,Medium,2018,108985
weo-2024-10,BGD,working_age,Medium,2019,110895
weo-2024-10,BGD,working_age,Medium,2020,112816
weo-2024-10,BGD,working_age,Medium,2021,114688
weo-2024-10,BGD,working_age,Medium,2022,116383
weo-2024-10,BGD,working_age,Medium,2023,117964
weo-2024-10,BGD,working_age,Medium,2024,119445
weo-2024-10,BGD,working_age,Medium,2025,120817
weo-2024-10,BGD,working_age,Medium,2026,122083
weo-2024-10,BGD,working_age,Medium,2027,123276
weo-2024-10,BGD,working_age,Medium,2028,124437
weo-2024-10,BGD,working_age,Medium,2029,125572
weo-2024-10,BGD,working_age,Medium,2030,126656
weo-2024-10,BGD,working_age,Medium,2031,127688
weo-2024-10,BGD,working_age,Medium,2032,128636
weo-2024-10,BGD,working_age,Medium,2033,129518
weo-2024-10,BGD,working_age,Medium,2034,130377
weo-2024-10,BGD,working_age,Medium,2035,131194
weo-2024-10,BGD,working_age,Medium,2036,131953
weo-2024-10,BGD,working_age,Medium,2037,132633
weo-2024-10,BGD,working_age,Medium,2038,133253
weo-2024-10,BGD,working_age,Medium,2039,133848
weo-2024-10,BGD,working_age,Medium,2040,134406
weo-2024-10,BGD,working_age,Medium,2041,134910
weo-2024-10,BGD,working_age,Medium,2042,135346
weo-2024-10,BGD,working_age,Medium,2043,135710
weo-2024-10,BGD,working_age,Medium,2044,135995
weo-2024-10,BGD,working_age,Medium,2045,136195
weo-2024-10,BGD,working_age,Medium,2046,136309
weo-2024-10,BGD,working_age,Medium,2047,136329
weo-2024-10,BGD,working_age,Medium,2048,136278
weo-2024-10,BGD,working_age,Medium,2049,136174
weo-2024-10,BGD,working_age,Medium,2050,135999
weo-2024-10,BGD,working_age,Medium,2051,135753
weo-2024-10,BGD,working_age,Medium,2052,135435
weo-2024-10,BGD,working_age,Medium,2053,135052
weo-2024-10,BGD,working_age,Medium,2054,134595
weo-2024-10,BGD,working_age,Medium,2055,134068
weo-2024-10,BGD,working_age,Medium,2056,133508
weo-2024-10,BGD,working_age,Medium,2057,132928
weo-2024-10,BGD,working_age,Medium,2058,132323
weo-2024-10,BGD,working_age,Medium,2059,131667
weo-2024-10,BGD,working_age,Medium,2060,130963
weo-2024-10,BGD,working_age,Medium,2061,130237
weo-2024-10,BGD,working_age,Medium,2062,129445
weo-2024-10,BGD,working_age,Medium,2063,128583
weo-2024-10,BGD,working_age,Medium,2064,127683
weo-2024-10,BGD,working_age,Medium,2065,126740
weo-2024-10,BGD,working_age,Medium,2066,125754
weo-2024-10,BGD,working_age,Medium,2067,124741
weo-2024-10,BGD,working_age,Medium,2068,123712
weo-2024-10,BGD,working_age,Medium,2069,122678
weo-2024-10,BGD,working_age,Medium,2070,121678
weo-2024-10,BGD,working_age,Medium,2071,120718
weo-2024-10,BGD,working_age,Medium,2072,119777
weo-2024-10,BGD,working_age,Medium,2073,118862
weo-2024-10,BGD,working_age,Medium,2074,117991
weo-2024-10,BGD,working_age,Medium,2075,117171
weo-2024-10,BGD,working_age,Medium,2076,116397
weo-2024-10,BGD,working_age,Medium,2077,115642
weo-2024-10,BGD,working_age,Medium,2078,114866
weo-2024-10,BGD,working_age,Medium,2079,114065
weo-2024-10,BGD,working_age,Medium,2080,113252
weo-2024-10,BGD,working_age,Medium,2081,112420
weo-2024-10,BGD,working_age,Medium,2082,111582
weo-2024-10,BGD,working_age,Medium,2083,110722
weo-2024-10,BGD,working_age,Medium,2084,109817
weo-2024-10,BGD,working_age,Medium,2085,108892
weo-2024-10,BGD,working_age,Medium,2086,107955
weo-2024-10,BGD,working_age,Medium,2087,107010
weo-2024-10,BGD,working_age,Medium,2088,106062
weo-2024-10,BGD,working_age,Medium,2089,105105
weo-2024-10,BGD,working_age,Medium,2090,104146
weo-2024-10,BGD,working_age,Medium,2091,103191
weo-2024-10,BGD,working_age,Medium,2092,102236
weo-2024-10,BGD,working_age,Medium,2093,101287
weo-2024-10,BGD,working_age,Medium,2094,100346
weo-2024-10,BGD,working_age,Medium,2095,99420
weo-2024-10,BGD,working_age,Medium,2096,98513
weo-2024-10,BGD,working_age,Medium,2097,97618
weo-2024-10,BGD,working_age,Medium,2098,96741
weo-2024-10,BGD,working_age,Medium,2099,95876
weo-2024-10,BGD,working_age,High,2009,90581
weo-2024-10,BGD,working_age,High,2010,92256
weo-2024-10,BGD,working_age,High,2011,94117
weo-2024-10,BGD,working_age,High,2012,96129
weo-2024-10,BGD,working_age,High,2013,98277
weo-2024-10,BGD,working_age,High,2014,100454
weo-2024-10,BGD,working_age,High,2015,102576
weo-2024-10,BGD,working_age,High,2016,104745
weo-2024-10,BGD,working_age,High,2017,106942
weo-2024-10,BGD,working_age,High,2018,108985
weo-2024-10,BGD,working_age,High,2019,110895
weo-2024-10,BGD,working_age,High,2020,112816
weo-2024-10,BGD,working_age,High,2021,114688
weo-2024-10,BGD,working_age,High,2022,116383
weo-2024-10,BGD,working_age,High,2023,117964
weo-2024-10,BGD,working_age,High,2024,119445
weo-2024-10,BGD,working_age,High,2025,120817
weo-2024-10,BGD,working_age,High,2026,122083
weo-2024-10,BGD,working_age,High,2027,123276
weo-2024-10,BGD,working_age,High,2028,124437
weo-2024-10,BGD,working_age,High,2029,125572
weo-2024-10,BGD,working_age,High,2030,126656
weo-2024-10,BGD,working_age,High,2031,127688
weo-2024-10,BGD,working_age,High,2032,128636
weo-2024-10,BGD,working_age,High,2033,129518
weo-2024-10,BGD,working_age,High,2034,130377
weo-2024-10,BGD,working_age,High,2035,131194
weo-2024-10,BGD,working_age,High,2036,131953
weo-2024-10,BGD,working_age,High,2037,132819
weo-2024-10,BGD,working_age,High,2038,133814
weo-2024-10,BGD,working_age,High,2039,134785
weo-2024-10,BGD,working_age,High,2040,135721
weo-2024-10,BGD,working_age,High,2041,136603
weo-2024-10,BGD,working_age,High,2042,137531
weo-2024-10,BGD,working_age,High,2043,138499
weo-2024-10,BGD,working_age,High,2044,139387
weo-2024-10,BGD,working_age,High,2045,140187
weo-2024-10,BGD,working_age,High,2046,140897
weo-2024-10,BGD,working_age,High,2047,141583
weo-2024-10,BGD,working_age,High,2048,142266
weo-2024-10,BGD,working_age,High,2049,142890
weo-2024-10,BGD,working_age,High,2050,143437
weo-2024-10,BGD,working_age,High,2051,143906
weo-2024-10,BGD,working_age,High,2052,144300
weo-2024-10,BGD,working_age,High,2053,144626
weo-2024-10,BGD,working_age,High,2054,144879
weo-2024-10,BGD,working_age,High,2055,145068
weo-2024-10,BGD,working_age,High,2056,145236
weo-2024-10,BGD,working_age,High,2057,145399
weo-2024-10,BGD,working_age,High,2058,145559
weo-2024-10,BGD,working_age,High,2059,145692
weo-2024-10,BGD,working_age,High,2060,145806
weo-2024-10,BGD,working_age,High,2061,145930
weo-2024-10,BGD,working_age,High,2062,146024
weo-2024-10,BGD,working_age,High,2063,146087
weo-2024-10,BGD,working_age,High,2064,146150
weo-2024-10,BGD,working_age,High,2065,146212
weo-2024-10,BGD,working_age,High,2066,146271
weo-2024-10,BGD,working_age,High,2067,146345
weo-2024-10,BGD,working_age,High,2068,146439
weo-2024-10,BGD,working_age,High,2069,146565
weo-2024-10,BGD,working_age,High,2070,146757
weo-2024-10,BGD,working_age,High,2071,147019
weo-2024-10,BGD,working_age,High,2072,147322
weo-2024-10,BGD,working_age,High,2073,147671
weo-2024-10,BGD,working_age,High,2074,148082
weo-2024-10,BGD,working_age,High,2075,148558
weo-2024-10,BGD,working_age,High,2076,149093
weo-2024-10,BGD,working_age,High,2077,149658
weo-2024-10,BGD,working_age,High,2078,150210
weo-2024-10,BGD,working_age,High,2079,150746
weo-2024-10,BGD,working_age,High,2080,151278
weo-2024-10,BGD,working_age,High,2081,151802
weo-2024-10,BGD,working_age,High,2082,152332
weo-2024-10,BGD,working_age,High,2083,152855
weo-2024-10,BGD,working_age,High,2084,153346
weo-2024-10,BGD,working_age,High,2085,153836
weo-2024-10,BGD,working_age,High,2086,154334
weo-2024-10,BGD,working_age,High,2087,154671
weo-2024-10,BGD,working_age,High,2088,154855
weo-2024-10,BGD,working_age,High,2089,155056
weo-2024-10,BGD,working_age,High,2090,155281
weo-2024-10,BGD,working_age,High,2091,155539
weo-2024-10,BGD,working_age,High,2092,155717
weo-2024-10,BGD,working_age,High,2093,155822
weo-2024-10,BGD,working_age,High,2094,155963
weo-2024-10,BGD,working_age,High,2095,156150
weo-2024-10,BGD,working_age,High,2096,156384
weo-2024-10,BGD,working_age,High,2097,156588
weo-2024-10,BGD,working_age,High,2098,156767
weo-2024-10,BGD,working_age,High,2099,156983
weo-2024-10,BGD,total,Low,2009,146707
weo-2024-10,BGD,total,Low,2010,148391
weo-2024-10,BGD,total,Low,2011,150211
weo-2024-10,BGD,total,Low,2012,152091
weo-2024-10,BGD,total,Low,2013,154030
weo-2024-10,BGD,total,Low,2014,155961
weo-2024-10,BGD,total,Low,2015,157830
weo-2024-10,BGD,total,Low,2016,159785
weo-2024-10,BGD,total,Low,2017,161794
weo-2024-10,BGD,total,Low,2018,163684
weo-2024-10,BGD,total,Low,2019,165516
weo-2024-10,BGD,total,Low,2020,167421
weo-2024-10,BGD,total,Low,2021,169356
weo-2024-10,BGD,total,Low,2022,170998
weo-2024-10,BGD,total,Low,2023,172388
weo-2024-10,BGD,total,Low,2024,173757
weo-2024-10,BGD,total,Low,2025,175098
weo-2024-10,BGD,total,Low,2026,176402
weo-2024-10,BGD,total,Low,2027,177554
weo-2024-10,BGD,total,Low,2028,178551
weo-2024-10,BGD,total,Low,2029,179505
weo-2024-10,BGD,total,Low,2030,180411
weo-2024-10,BGD,total,Low,2031,181267
weo-2024-10,BGD,total,Low,2032,182001
weo-2024-10,BGD,total,Low,2033,182612
weo-2024-10,BGD,total,Low,2034,183175
weo-2024-10,BGD,total,Low,2035,183691
weo-2024-10,BGD,total,Low,2036,184152
weo-2024-10,BGD,total,Low,2037,184561
weo-2024-10,BGD,total,Low,2038,184919
weo-2024-10,BGD,total,Low,2039,185226
weo-2024-10,BGD,total,Low,2040,185482
weo-2024-10,BGD,total,Low,2041,185686
weo-2024-10,BGD,total,Low,2042,185836
weo-2024-10,BGD,total,Low,2043,185939
weo-2024-10,BGD,total,Low,2044,185993
weo-2024-10,BGD,total,Low,2045,185993
weo-2024-10,BGD,total,Low,2046,185939
weo-2024-10,BGD,total,Low,2047,185828
weo-2024-10,BGD,total,Low,2048,185655
weo-2024-10,BGD,total,Low,2049,185421
weo-2024-10,BGD,total,Low,2050,185124
weo-2024-10,BGD,total,Low,2051,184759
weo-2024-10,BGD,total,Low,2052,184333
weo-2024-10,BGD,total,Low,2053,183842
weo-2024-10,BGD,total,Low,2054,183286
weo-2024-10,BGD,total,Low,2055,182670
weo-2024-10,BGD,total,Low,2056,181992
weo-2024-10,BGD,total,Low,2057,181248
weo-2024-10,BGD,total,Low,2058,180441
weo-2024-10,BGD,total,Low,2059,179575
weo-2024-10,BGD,total,Low,2060,178651
weo-2024-10,BGD,total,Low,2061,177672
weo-2024-10,BGD,total,Low,2062,176638
weo-2024-10,BGD,total,Low,2063,175548
weo-2024-10,BGD,total,Low,2064,174401
weo-2024-10,BGD,total,Low,2065,173201
weo-2024-10,BGD,total,Low,2066,171953
weo-2024-10,BGD,total,Low,2067,170658
weo-2024-10,BGD,total,Low,2068,169311
weo-2024-10,BGD,total,Low,2069,167916
weo-2024-10,BGD,total,Low,2070,166477
weo-2024-10,BGD,total,Low,2071,164992
weo-2024-10,BGD,total,Low,2072,163459
weo-2024-10,BGD,total,Low,2073,161883
weo-2024-10,BGD,total,Low,2074,160264
weo-2024-10,BGD,total,Low,2075,158603
weo-2024-10,BGD,total,Low,2076,156902
weo-2024-10,BGD,total,Low,2077,155157
weo-2024-10,BGD,total,Low,2078,153371
weo-2024-10,BGD,total,Low,2079,151544
weo-2024-10,BGD,total,Low,2080,149681
weo-2024-10,BGD,total,Low,2081,147782
weo-2024-10,BGD,total,Low,2082,145849
weo-2024-10,BGD,total,Low,2083,143884
weo-2024-10,BGD,total,Low,2084,141887
weo-2024-10,BGD,total,Low,2085,139859
weo-2024-10,BGD,total,Low,2086,137801
weo-2024-10,BGD,total,Low,2087,135720
weo-2024-10,BGD,total,Low,2088,133619
weo-2024-10,BGD,total,Low,2089,131497
weo-2024-10,BGD,total,Low,2090,129361
weo-2024-10,BGD,total,Low,2091,127210
weo-2024-10,BGD,total,Low,2092,125046
weo-2024-10,BGD,total,Low,2093,122873
weo-2024-10,BGD,total,Low,2094,120695
weo-2024-10,BGD,total,Low,2095,118516
weo-2024-10,BGD,total,Low,2096,116336
weo-2024-10,BGD,total,Low,2097,114160
weo-2024-10,BGD,total,Low,2098,111989
weo-2024-10,BGD,total,Low,2099,109825
weo-2024-10,BGD,total,Medium,2009,146707
weo-2024-10,BGD,total,Medium,2010,148391
weo-2024-10,BGD,total,Medium,2011,150211
weo-2024-10,BGD,total,Medium,2012,152091
weo-2024-10,BGD,total,Medium,2013,154030
weo-2024-10,BGD,total,Medium,2014,155961
weo-2024-10,BGD,total,Medium,2015,157830
weo-2024-10,BGD,total,Medium,2016,159785
weo-2024-10,BGD,total,Medium,2017,161794
weo-2024-10,BGD,total,Medium,2018,163684
weo-2024-10,BGD,total,Medium,2019,165516
weo-2024-10,BGD,total,Medium,2020,167421
weo-2024-10,BGD,total,Medium,2021,169356
weo-2024-10,BGD,total,Medium,2022,171186
weo-2024-10,BGD,total,Medium,2023,172954
weo-2024-10,BGD,total,Medium,2024,174701
weo-2024-10,BGD,total,Medium,2025,176422
weo-2024-10,BGD,total,Medium,2026,178106
weo-2024-10,BGD,total,Medium,2027,179752
weo-2024-10,BGD,total,Medium,2028,181356
weo-2024-10,BGD,total,Medium,2029,182916
weo-2024-10,BGD,total,Medium,2030,184424
weo-2024-10,BGD,total,Medium,2031,185878
weo-2024-10,BGD,total,Medium,2032,187281
weo-2024-10,BGD,total,Medium,2033,188630
weo-2024-10,BGD,total,Medium,2034,189925
weo-2024-10,BGD,total,Medium,2035,191167
weo-2024-10,BGD,total,Medium,2036,192348
weo-2024-10,BGD,total,Medium,2037,193472
weo-2024-10,BGD,total,Medium,2038,194542
weo-2024-10,BGD,total,Medium,2039,195559
weo-2024-10,BGD,total,Medium,2040,196526
weo-2024-10,BGD,total,Medium,2041,197445
weo-2024-10,BGD,total,Medium,2042,198318
weo-2024-10,BGD,total,Medium,2043,199153
weo-2024-10,BGD,total,Medium,2044,199951
weo-2024-10,BGD,total,Medium,2045,200709
weo-2024-10,BGD,total,Medium,2046,201430
weo-2024-10,BGD,total,Medium,2047,202112
weo-2024-10,BGD,total,Medium,2048,202751
weo-2024-10,BGD,total,Medium,2049,203349
weo-2024-10,BGD,total,Medium,2050,203905
weo-2024-10,BGD,total,Medium,2051,204414
weo-2024-10,BGD,total,Medium,2052,204882
weo-2024-10,BGD,total,Medium,2053,205305
weo-2024-10,BGD,total,Medium,2054,205679
weo-2024-10,BGD,total,Medium,2055,206011
weo-2024-10,BGD,total,Medium,2056,206295
weo-2024-10,BGD,total,Medium,2057,206522
weo-2024-10,BGD,total,Medium,2058,206696
weo-2024-10,BGD,total,Medium,2059,206818
weo-2024-10,BGD,total,Medium,2060,206887
weo-2024-10,BGD,total,Medium,2061,206906
weo-2024-10,BGD,total,Medium,2062,206872
weo-2024-10,BGD,total,Medium,2063,206783
weo-2024-10,BGD,total,Medium,2064,206637
weo-2024-10,BGD,total,Medium,2065,206437
weo-2024-10,BGD,total,Medium,2066,206189
weo-2024-10,BGD,total,Medium,2067,205895
weo-2024-10,BGD,total,Medium,2068,205549
weo-2024-10,BGD,total,Medium,2069,205155
weo-2024-10,BGD,total,Medium,2070,204718
weo-2024-10,BGD,total,Medium,2071,204237
weo-2024-10,BGD,total,Medium,2072,203710
weo-2024-10,BGD,total,Medium,2073,203142
weo-2024-10,BGD,total,Medium,2074,202535
weo-2024-10,BGD,total,Medium,2075,201891
weo-2024-10,BGD,total,Medium,2076,201211
weo-2024-10,BGD,total,Medium,2077,200490
weo-2024-10,BGD,total,Medium,2078,199730
weo-2024-10,BGD,total,Medium,2079,198933
weo-2024-10,BGD,total,Medium,2080,198103
weo-2024-10,BGD,total,Medium,2081,197240
weo-2024-10,BGD,total,Medium,2082,196345
weo-2024-10,BGD,total,Medium,2083,195421
weo-2024-10,BGD,total,Medium,2084,194465
weo-2024-10,BGD,total,Medium,2085,193476
weo-2024-10,BGD,total,Medium,2086,192455
weo-2024-10,BGD,total,Medium,2087,191409
weo-2024-10,BGD,total,Medium,2088,190342
weo-2024-10,BGD,total,Medium,2089,189252
weo-2024-10,BGD,total,Medium,2090,188143
weo-2024-10,BGD,total,Medium,2091,187015
weo-2024-10,BGD,total,Medium,2092,185865
weo-2024-10,BGD,total,Medium,2093,184699
weo-2024-10,BGD,total,Medium,2094,183524
weo-2024-10,BGD,total,Medium,2095,182342
weo-2024-10,BGD,total,Medium,2096,181153
weo-2024-10,BGD,total,Medium,2097,179960
weo-2024-10,BGD,total,Medium,2098,178763
weo-2024-10,BGD,total,Medium,2099,177564
weo-2024-10,BGD,total,High,2009,146707
weo-2024-10,BGD,total,High,2010,148391
weo-2024-10,BGD,total,High,2011,150211
weo-2024-10,BGD,total,High,2012,152091
weo-2024-10,BGD,total,High,2013,154030
weo-2024-10,BGD,total,High,2014,155961
weo-2024-10,BGD,total,High,2015,157830
weo-2024-10,BGD,total,High,2016,159785
weo-2024-10,BGD,total,High,2017,161794
weo-2024-10,BGD,total,High,2018,163684
weo-2024-10,BGD,total,High,2019,165516
weo-2024-10,BGD,total,High,2020,167421
weo-2024-10,BGD,total,High,2021,169356
weo-2024-10,BGD,total,High,2022,171375
weo-2024-10,BGD,total,High,2023,173520
weo-2024-10,BGD,total,High,2024,175646
weo-2024-10,BGD,total,High,2025,177746
weo-2024-10,BGD,total,High,2026,179810
weo-2024-10,BGD,total,High,2027,181951
weo-2024-10,BGD,total,High,2028,184162
weo-2024-10,BGD,total,High,2029,186327
weo-2024-10,BGD,total,High,2030,188438
weo-2024-10,BGD,total,High,2031,190490
weo-2024-10,BGD,total,High,2032,192562
weo-2024-10,BGD,total,High,2033,194648
weo-2024-10,BGD,total,High,2034,196675
weo-2024-10,BGD,total,High,2035,198641
weo-2024-10,BGD,total,High,2036,200542
weo-2024-10,BGD,total,High,2037,202381
weo-2024-10,BGD,total,High,2038,204163
weo-2024-10,BGD,total,High,2039,205894
weo-2024-10,BGD,total,High,2040,207581
weo-2024-10,BGD,total,High,2041,209231
weo-2024-10,BGD,total,High,2042,210852
weo-2024-10,BGD,total,High,2043,212455
weo-2024-10,BGD,total,High,2044,214048
weo-2024-10,BGD,total,High,2045,215628
weo-2024-10,BGD,total,High,2046,217203
weo-2024-10,BGD,total,High,2047,218776
weo-2024-10,BGD,total,High,2048,220345
weo-2024-10,BGD,total,High,2049,221912
weo-2024-10,BGD,total,High,2050,223478
weo-2024-10,BGD,total,High,2051,225038
weo-2024-10,BGD,total,High,2052,226598
weo-2024-10,BGD,total,High,2053,228151
weo-2024-10,BGD,total,High,2054,229692
weo-2024-10,BGD,total,High,2055,231224
weo-2024-10,BGD,total,High,2056,232735
weo-2024-10,BGD,total,High,2057,234215
weo-2024-10,BGD,total,High,2058,235661
weo-2024-10,BGD,total,High,2059,237073
weo-2024-10,BGD,total,High,2060,238448
weo-2024-10,BGD,total,High,2061,239785
weo-2024-10,BGD,total,High,2062,241081
weo-2024-10,BGD,total,High,2063,242330
weo-2024-10,BGD,total,High,2064,243532
weo-2024-10,BGD,total,High,2065,244689
weo-2024-10,BGD,total,High,2066,245810
weo-2024-10,BGD,total,High,2067,246899
weo-2024-10,BGD,total,High,2068,247949
weo-2024-10,BGD,total,High,2069,248967
weo-2024-10,BGD,total,High,2070,249962
weo-2024-10,BGD,total,High,2071,250933
weo-2024-10,BGD,total,High,2072,251881
weo-2024-10,BGD,total,High,2073,252815
weo-2024-10,BGD,total,High,2074,253737
weo-2024-10,BGD,total,High,2075,254651
weo-2024-10,BGD,total,High,2076,255558
weo-2024-10,BGD,total,High,2077,256451
weo-2024-10,BGD,total,High,2078,257332
weo-2024-10,BGD,total,High,2079,258204
weo-2024-10,BGD,total,High,2080,259068
weo-2024-10,BGD,total,High,2081,259926
weo-2024-10,BGD,total,High,2082,260774
weo-2024-10,BGD,total,High,2083,261615
weo-2024-10,BGD,total,High,2084,262442
weo-2024-10,BGD,total,High,2085,263252
weo-2024-10,BGD,total,High,2086,264042
weo-2024-10,BGD,total,High,2087,264820
weo-2024-10,BGD,total,High,2088,265592
weo-2024-10,BGD,total,High,2089,266351
weo-2024-10,BGD,total,High,2090,267103
weo-2024-10,BGD,total,High,2091,267843
weo-2024-10,BGD,total,High,2092,268568
weo-2024-10,BGD,total,High,2093,269282
weo-2024-10,BGD,total,High,2094,270000
weo-2024-10,BGD,total,High,2095,270725
weo-2024-10,BGD,total,High,2096,271453
weo-2024-10,BGD,total,High,2097,272189
weo-2024-10,BGD,total,High,2098,272934
weo-2024-10,BGD,total,High,2099,273690
weo-2026-04,UGA,working_age,Low,2009,15197.025
weo-2026-04,UGA,working_age,Low,2010,15726.956
weo-2026-04,UGA,working_age,Low,2011,16271.149
weo-2026-04,UGA,working_age,Low,2012,16830.825
weo-2026-04,UGA,working_age,Low,2013,17410.759
weo-2026-04,UGA,working_age,Low,2014,18048.05
weo-2026-04,UGA,working_age,Low,2015,18762.724000000002
weo-2026-04,UGA,working_age,Low,2016,19600.737999999998
weo-2026-04,UGA,working_age,Low,2017,20536.342
weo-2026-04,UGA,working_age,Low,2018,21473.938000000002
weo-2026-04,UGA,working_age,Low,2019,22445.949
weo-2026-04,UGA,working_age,Low,2020,23435.304
weo-2026-04,UGA,working_age,Low,2021,24416.2
weo-2026-04,UGA,working_age,Low,2022,25349.069000000003
weo-2026-04,UGA,working_age,Low,2023,26231.434
weo-2026-04,UGA,working_age,Low,2024,27142.399999999998
weo-2026-04,UGA,working_age,Low,2025,28087.156
weo-2026-04,UGA,working_age,Low,2026,29050.588
weo-2026-04,UGA,working_age,Low,2027,30027.854000000003
weo-2026-04,UGA,working_age,Low,2028,31015.286
weo-2026-04,UGA,working_age,Low,2029,32010.715
weo-2026-04,UGA,working_age,Low,2030,33015.829
weo-2026-04,UGA,working_age,Low,2031,34034.07
weo-2026-04,UGA,working_age,Low,2032,35071.43
weo-2026-04,UGA,working_age,Low,2033,36131.487
weo-2026-04,UGA,working_age,Low,2034,37214.263
weo-2026-04,UGA,working_age,Low,2035,38321.987
weo-2026-04,UGA,working_age,Low,2036,39448.884
weo-2026-04,UGA,working_age,Low,2037,40592.023
weo-2026-04,UGA,working_age,Low,2038,41746.255000000005
weo-2026-04,UGA,working_age,Low,2039,42847.655
weo-2026-04,UGA,working_age,Low,2040,43894.979
weo-2026-04,UGA,working_age,Low,2041,44943.776
weo-2026-04,UGA,working_age,Low,2042,45993.741
weo-2026-04,UGA,working_age,Low,2043,47040.838
weo-2026-04,UGA,working_age,Low,2044,48043.414
weo-2026-04,UGA,working_age,Low,2045,48993.977
weo-2026-04,UGA,working_age,Low,2046,49926.765999999996
weo-2026-04,UGA,working_age,Low,2047,50840.842000000004
weo-2026-04,UGA,working_age,Low,2048,51732.796
weo-2026-04,UGA,working_age,Low,2049,52570.426
weo-2026-04,UGA,working_age,Low,2050,53350.801
weo-2026-04,UGA,working_age,Low,2051,54100.451
weo-2026-04,UGA,working_age,Low,2052,54821.62
weo-2026-04,UGA,working_age,Low,2053,55516.615
weo-2026-04,UGA,working_age,Low,2054,56180.888999999996
weo-2026-04,UGA,working_age,Low,2055,56809.021
weo-2026-04,UGA,working_age,Low,2056,57403.375
weo-2026-04,UGA,working_age,Low,2057,57967.876
weo-2026-04,UGA,working_age,Low,2058,58498.618
weo-2026-04,UGA,working_age,Low,2059,58989.596
weo-2026-04,UGA,working_age,Low,2060,59437.788
weo-2026-04,UGA,working_age,Low,2061,59857.106
weo-2026-04,UGA,working_age,Low,2062,60246.443
weo-2026-04,UGA,working_age,Low,2063,60594.557
weo-2026-04,UGA,working_age,Low,2064,60906.424
weo-2026-04,UGA,working_age,Low,2065,61177.587999999996
weo-2026-04,UGA,working_age,Low,2066,61410.441
weo-2026-04,UGA,working_age,Low,2067,61610.212
weo-2026-04,UGA,working_age,Low,2068,61776.387
weo-2026-04,UGA,working_age,Low,2069,61906.268
weo-2026-04,UGA,working_age,Low,2070,62003.858
weo-2026-04,UGA,working_age,Low,2071,62065.494999999995
weo-2026-04,UGA,working_age,Low,2072,62085.77
weo-2026-04,UGA,working_age,Low,2073,62065.795
weo-2026-04,UGA,working_age,Low,2074,62003.142
weo-2026-04,UGA,working_age,Low,2075,61899.793
weo-2026-04,UGA,working_age,Low,2076,61757.547
weo-2026-04,UGA,working_age,Low,2077,61575.166
weo-2026-04,UGA,working_age,Low,2078,61358.412000000004
weo-2026-04,UGA,working_age,Low,2079,61105.692
weo-2026-04,UGA,working_age,Low,2080,60817.16
weo-2026-04,UGA,working_age,Low,2081,60491.934
weo-2026-04,UGA,working_age,Low,2082,60120.684
weo-2026-04,UGA,working_age,Low,2083,59704.815
weo-2026-04,UGA,working_age,Low,2084,59241.022
weo-2026-04,UGA,working_age,Low,2085,58729.834
weo-2026-04,UGA,working_age,Low,2086,58176.572
weo-2026-04,UGA,working_age,Low,2087,57593.447
weo-2026-04,UGA,working_age,Low,2088,56983.797
weo-2026-04,UGA,working_age,Low,2089,56388.506
weo-2026-04,UGA,working_age,Low,2090,55809.01
weo-2026-04,UGA,working_age,Low,2091,55200.65
weo-2026-04,UGA,working_age,Low,2092,54571.075
weo-2026-04,UGA,working_age,Low,2093,53922.467
weo-2026-04,UGA,working_age,Low,2094,53278.63
weo-2026-04,UGA,working_age,Low,2095,52651.215
weo-2026-04,UGA,working_age,Low,2096,52007.031
weo-2026-04,UGA,working_age,Low,2097,51343.078
weo-2026-04,UGA,working_age,Low,2098,50667.819
weo-2026-04,UGA,working_age,Low,2099,50004.916
weo-2026-04,UGA,working_age,Medium,2009,15197.025
weo-2026-04,UGA,working_age,Medium,2010,15726.956
